Time,BS,CellName,load,ESMode1,ESMode2,ESMode3,ESMode4,ESMode5,ESMode6
1/3/2023 13:00,B_480,Cell0,0.03271,0,0,0,0,0,0
1/3/2023 14:00,B_480,Cell0,0.01614,0,0,0,0,0,0
1/3/2023 15:00,B_480,Cell0,0.01197,0,0,0,0,0,0
1/3/2023 16:00,B_480,Cell0,0.01342,0,0,0,0,0,0
1/3/2023 17:00,B_480,Cell0,0.01375,0,0,0,0,0,0
1/3/2023 18:00,B_480,Cell0,0.01176,0,0,0,0,0,0
1/3/2023 19:00,B_480,Cell0,0.01099,0,0,0,0,0,0
1/3/2023 20:00,B_480,Cell0,0.01052,0,0,0,0,0,0
1/3/2023 21:00,B_480,Cell0,0.00994,0,0,0,0,0,0
1/3/2023 22:00,B_480,Cell0,0.00984,0,0,0,0,0,0
1/3/2023 23:00,B_480,Cell0,0.00941,0,0,0,0,0,0
1/4/2023 0:00,B_480,Cell0,0.00938,0,0,0,0,0,0
1/4/2023 1:00,B_480,Cell0,0.01038,0,0,0,0,0,0
1/4/2023 3:00,B_480,Cell0,0.01223,0,0,0,0,0,0
1/4/2023 4:00,B_480,Cell0,0.00998,0,0,0,0,0,0
1/4/2023 5:00,B_480,Cell0,0.00989,0,0,0,0,0,0
1/4/2023 6:00,B_480,Cell0,0.00995,0,0,0,0,0,0
1/4/2023 7:00,B_480,Cell0,0.00979,0,0,0,0,0,0
1/4/2023 8:00,B_480,Cell0,0.00888,0,0,0,0,0,0
1/4/2023 9:00,B_480,Cell0,0.00938,0,0,0,0,0,0
1/4/2023 10:00,B_480,Cell0,0.01071,0,0,0,0,0,0
1/4/2023 11:00,B_480,Cell0,0.01146,0,0,0,0,0,0
1/4/2023 12:00,B_480,Cell0,0.01231,0,0,0,0,0,0
1/4/2023 13:00,B_480,Cell0,0.01114,0,0,0,0,0,0
1/4/2023 15:00,B_480,Cell0,0.01057,0,0,0,0,0,0
1/4/2023 16:00,B_480,Cell0,0.01078,0,0,0,0,0,0
1/4/2023 18:00,B_480,Cell0,0.01063,0,0,0,0,0,0
1/4/2023 19:00,B_480,Cell0,0.01064,0,0,0,0,0,0
1/4/2023 21:00,B_480,Cell0,0.01211,0,0,0,0,0,0
1/4/2023 22:00,B_480,Cell0,0.00962,0,0,0,0,0,0
1/4/2023 23:00,B_480,Cell0,0.00918,0,0,0,0,0,0
1/5/2023 0:00,B_480,Cell0,0.00882,0,0,0,0,0,0
1/5/2023 2:00,B_480,Cell0,0.00838,0,0,0,0,0,0
1/5/2023 3:00,B_480,Cell0,0.00881,0,0,0,0,0,0
1/5/2023 4:00,B_480,Cell0,0.00826,0,0,0,0,0,0
1/5/2023 5:00,B_480,Cell0,0.00824,0,0,0,0,0,0
1/5/2023 6:00,B_480,Cell0,0.00847,0,0,0,0,0,0
1/5/2023 7:00,B_480,Cell0,0.00917,0,0,0,0,0,0
1/5/2023 8:00,B_480,Cell0,0.03957,0,0,0,0,0,0
1/5/2023 9:00,B_480,Cell0,0.0534,0,0,0,0,0,0
1/5/2023 10:00,B_480,Cell0,0.04908,0,0,0,0,0,0
1/5/2023 11:00,B_480,Cell0,0.07426,0,0,0,0,0,0
1/5/2023 12:00,B_480,Cell0,0.13522,0,0,0,0,0,0
1/5/2023 13:00,B_480,Cell0,0.0887,0,0,0,0,0,0
1/5/2023 14:00,B_480,Cell0,0.08434,0,0,0,0,0,0
1/5/2023 15:00,B_480,Cell0,0.09591,0,0,0,0,0,0
1/5/2023 17:00,B_480,Cell0,0.0594,0,0,0,0,0,0
1/5/2023 18:00,B_480,Cell0,0.04639,0,0,0,0,0,0
1/5/2023 19:00,B_480,Cell0,0.01966,0,0,0,0,0,0
1/5/2023 20:00,B_480,Cell0,0.01133,0,0,0,0,0,0
1/5/2023 21:00,B_480,Cell0,0.01034,0,0,0,0,0,0
1/5/2023 22:00,B_480,Cell0,0.00968,0,0,0,0,0,0
1/5/2023 23:00,B_480,Cell0,0.00917,0,0,0,0,0,0
1/6/2023 0:00,B_480,Cell0,0.00886,0,0,0,0,0,0
1/6/2023 2:00,B_480,Cell0,0.00843,0,0,0,0,0,0
1/6/2023 3:00,B_480,Cell0,0.00908,0,0,0,0,0,0
1/6/2023 5:00,B_480,Cell0,0.00825,0,0,0,0,0,0
1/6/2023 6:00,B_480,Cell0,0.00962,0,0,0,0,0,0
1/6/2023 7:00,B_480,Cell0,0.00877,0,0,0,0,0,0
1/6/2023 8:00,B_480,Cell0,0.01081,0,0,0,0,0,0
1/6/2023 9:00,B_480,Cell0,0.03505,0,0,0,0,0,0
1/6/2023 10:00,B_480,Cell0,0.07397,0,0,0,0,0,0
1/6/2023 11:00,B_480,Cell0,0.08242,0,0,0,0,0,0
1/6/2023 12:00,B_480,Cell0,0.0598,0,0,0,0,0,0
1/6/2023 14:00,B_480,Cell0,0.07193,0,0,0,0,0,0
1/6/2023 16:00,B_480,Cell0,0.05764,0,0,0,0,0,0
1/6/2023 17:00,B_480,Cell0,0.05276,0,0,0,0,0,0
1/6/2023 18:00,B_480,Cell0,0.04278,0,0,0,0,0,0
1/6/2023 19:00,B_480,Cell0,0.01744,0,0,0,0,0,0
1/6/2023 20:00,B_480,Cell0,0.01169,0,0,0,0,0,0
1/6/2023 21:00,B_480,Cell0,0.03115,0,0,0,0,0,0
1/6/2023 22:00,B_480,Cell0,0.12114,0,0,0,0,0,0
1/6/2023 23:00,B_480,Cell0,0.02164,0,0,0,0,0,0
1/7/2023 0:00,B_480,Cell0,0.00898,0,0,0,0,0,0
1/7/2023 2:00,B_480,Cell0,0.00848,0,0,0,0,0,0
1/7/2023 5:00,B_480,Cell0,0.00813,0,0,0,0,0,0
1/7/2023 8:00,B_480,Cell0,0.04784,0,0,0,0,0,0
1/7/2023 11:00,B_480,Cell0,0.05579,0,0,0,0,0,0
1/7/2023 15:00,B_480,Cell0,0.09271,0,0,0,0,0,0
1/7/2023 20:00,B_480,Cell0,0.01146,0,0,0,0,0,0
1/7/2023 21:00,B_480,Cell0,0.01673,0,0,0,0,0,0
1/1/2023 1:00,B_481,Cell0,0.0116,0,0,0,0,0,0
1/1/2023 2:00,B_481,Cell0,0.01055,0,0,0,0,0,0
1/1/2023 3:00,B_481,Cell0,0.00995,0,0,0,0,0,0
1/1/2023 4:00,B_481,Cell0,0.01236,0,0,0,0,0,0
1/1/2023 5:00,B_481,Cell0,0.01039,0,0,0,0,0,0
1/1/2023 6:00,B_481,Cell0,0.0092,0,0,0,0,0,0
1/1/2023 7:00,B_481,Cell0,0.01639,0,0,0,0,0,0
1/1/2023 8:00,B_481,Cell0,0.01419,0,0,0,0,0,0
1/1/2023 9:00,B_481,Cell0,0.07557,0,0,0,0,0,0
1/1/2023 10:00,B_481,Cell0,0.11696,0,0,0,0,0,0
1/1/2023 11:00,B_481,Cell0,0.24964,0,0,0,0,0,0
1/1/2023 12:00,B_481,Cell0,0.0723,0,0,0,0,0,0
1/1/2023 13:00,B_481,Cell0,0.06503,0,0,0,0,0,0
1/1/2023 14:00,B_481,Cell0,0.09964,0,0,0,0,0,0
1/1/2023 15:00,B_481,Cell0,0.10378,0,0,0,0,0,0
1/1/2023 16:00,B_481,Cell0,0.08048,0,0,0,0,0,0
1/1/2023 17:00,B_481,Cell0,0.07083,0,0,0,0,0,0
1/1/2023 18:00,B_481,Cell0,0.03571,0,0,0,0,0,0
1/1/2023 19:00,B_481,Cell0,0.03827,0,0,0,0,0,0
1/1/2023 20:00,B_481,Cell0,0.01471,0,0,0,0,0,0
1/1/2023 21:00,B_481,Cell0,0.02009,0,0,0,0,0,0
1/1/2023 22:00,B_481,Cell0,0.01841,0,0,0,0,0,0
1/1/2023 23:00,B_481,Cell0,0.011,0,0,0,0,0,0
1/2/2023 0:00,B_481,Cell0,0.0126,0,0,0,0,0,0
1/2/2023 1:00,B_481,Cell0,0.01229,0,0,0,0,0,0
1/2/2023 2:00,B_481,Cell0,0.01193,0,0,0,0,0,0
1/2/2023 3:00,B_481,Cell0,0.01166,0,0,0,0,0,0
1/2/2023 4:00,B_481,Cell0,0.01084,0,0,0,0,0,0
1/2/2023 5:00,B_481,Cell0,0.00911,0,0,0,0,0,0
1/2/2023 6:00,B_481,Cell0,0.00882,0,0,0,0,0,0
1/2/2023 7:00,B_481,Cell0,0.01256,0,0,0,0,0,0
1/2/2023 8:00,B_481,Cell0,0.02166,0,0,0,0,0,0
1/2/2023 9:00,B_481,Cell0,0.0378,0,0,0,0,0,0
1/2/2023 10:00,B_481,Cell0,0.07138,0,0,0,0,0,0
1/2/2023 11:00,B_481,Cell0,0.06324,0,0,0,0,0,0
1/2/2023 12:00,B_481,Cell0,0.04902,0,0,0,0,0,0
1/2/2023 13:00,B_481,Cell0,0.10972,0,0,0,0,0,0
1/2/2023 14:00,B_481,Cell0,0.07416,0,0,0,0,0,0
1/2/2023 15:00,B_481,Cell0,0.05531,0,0,0,0,0,0
1/2/2023 16:00,B_481,Cell0,0.07623,0,0,0,0,0,0
1/2/2023 17:00,B_481,Cell0,0.11249,0,0,0,0,0,0
1/2/2023 18:00,B_481,Cell0,0.0401,0,0,0,0,0,0
1/2/2023 19:00,B_481,Cell0,0.02888,0,0,0,0,0,0
1/2/2023 20:00,B_481,Cell0,0.02626,0,0,0,0,0,0
1/2/2023 21:00,B_481,Cell0,0.01468,0,0,0,0,0,0
1/2/2023 22:00,B_481,Cell0,0.01951,0,0,0,0,0,0
1/2/2023 23:00,B_481,Cell0,0.01371,0,0,0,0,0,0
1/3/2023 0:00,B_481,Cell0,0.01593,0,0,0,0,0,0
1/3/2023 1:00,B_481,Cell0,0.01714,0,0,0,0,0,0
1/3/2023 2:00,B_481,Cell0,0.01998,0,0,0,0,0,0
1/3/2023 3:00,B_481,Cell0,0.04329,0,0,0,0,0,0
1/3/2023 4:00,B_481,Cell0,0.04015,0,0,0,0,0,0
1/3/2023 5:00,B_481,Cell0,0.04328,0,0,0,0,0,0
1/3/2023 6:00,B_481,Cell0,0.03436,0,0,0,0,0,0
1/3/2023 7:00,B_481,Cell0,0.02344,0,0,0,0,0,0
1/3/2023 8:00,B_481,Cell0,0.01357,0,0,0,0,0,0
1/3/2023 9:00,B_481,Cell0,0.03575,0,0,0,0,0,0
1/3/2023 10:00,B_481,Cell0,0.06709,0,0,0,0,0,0
1/3/2023 11:00,B_481,Cell0,0.02951,0,0,0,0,0,0
1/3/2023 12:00,B_481,Cell0,0.06027,0,0,0,0,0,0
1/3/2023 13:00,B_481,Cell0,0.05805,0,0,0,0,0,0
1/3/2023 14:00,B_481,Cell0,0.09193,0,0,0,0,0,0
1/3/2023 15:00,B_481,Cell0,0.0575,0,0,0,0,0,0
1/3/2023 16:00,B_481,Cell0,0.03572,0,0,0,0,0,0
1/3/2023 17:00,B_481,Cell0,0.0671,0,0,0,0,0,0
1/3/2023 18:00,B_481,Cell0,0.04722,0,0,0,0,0,0
1/3/2023 19:00,B_481,Cell0,0.05918,0,0,0,0,0,0
1/3/2023 20:00,B_481,Cell0,0.02799,0,0,0,0,0,0
1/3/2023 21:00,B_481,Cell0,0.01939,0,0,0,0,0,0
1/3/2023 22:00,B_481,Cell0,0.01993,0,0,0,0,0,0
1/3/2023 23:00,B_481,Cell0,0.01231,0,0,0,0,0,0
1/4/2023 0:00,B_481,Cell0,0.01594,0,0,0,0,0,0
1/4/2023 1:00,B_481,Cell0,0.01466,0,0,0,0,0,0
1/4/2023 3:00,B_481,Cell0,0.01726,0,0,0,0,0,0
1/4/2023 4:00,B_481,Cell0,0.0149,0,0,0,0,0,0
1/4/2023 5:00,B_481,Cell0,0.01328,0,0,0,0,0,0
1/4/2023 6:00,B_481,Cell0,0.01543,0,0,0,0,0,0
1/4/2023 7:00,B_481,Cell0,0.01433,0,0,0,0,0,0
1/4/2023 8:00,B_481,Cell0,0.0126,0,0,0,0,0,0
1/4/2023 9:00,B_481,Cell0,0.02013,0,0,0,0,0,0
1/4/2023 10:00,B_481,Cell0,0.02968,0,0,0,0,0,0
1/4/2023 11:00,B_481,Cell0,0.02029,0,0,0,0,0,0
1/4/2023 12:00,B_481,Cell0,0.02995,0,0,0,0,0,0
1/4/2023 13:00,B_481,Cell0,0.02966,0,0,0,0,0,0
1/4/2023 15:00,B_481,Cell0,0.01547,0,0,0,0,0,0
1/4/2023 16:00,B_481,Cell0,0.01383,0,0,0,0,0,0
1/4/2023 18:00,B_481,Cell0,0.04437,0,0,0,0,0,0
1/4/2023 19:00,B_481,Cell0,0.0317,0,0,0,0,0,0
1/4/2023 21:00,B_481,Cell0,0.03378,0,0,0,0,0,0
1/4/2023 22:00,B_481,Cell0,0.0572,0,0,0,0,0,0
1/4/2023 23:00,B_481,Cell0,0.01264,0,0,0,0,0,0
1/5/2023 0:00,B_481,Cell0,0.01035,0,0,0,0,0,0
1/5/2023 2:00,B_481,Cell0,0.0116,0,0,0,0,0,0
1/5/2023 3:00,B_481,Cell0,0.01391,0,0,0,0,0,0
1/5/2023 4:00,B_481,Cell0,0.0099,0,0,0,0,0,0
1/5/2023 5:00,B_481,Cell0,0.01439,0,0,0,0,0,0
1/5/2023 6:00,B_481,Cell0,0.01021,0,0,0,0,0,0
1/5/2023 7:00,B_481,Cell0,0.01215,0,0,0,0,0,0
1/5/2023 8:00,B_481,Cell0,0.02199,0,0,0,0,0,0
1/5/2023 9:00,B_481,Cell0,0.05866,0,0,0,0,0,0
1/5/2023 10:00,B_481,Cell0,0.0944,0,0,0,0,0,0
1/5/2023 11:00,B_481,Cell0,0.1226,0,0,0,0,0,0
1/5/2023 12:00,B_481,Cell0,0.12001,0,0,0,0,0,0
1/5/2023 13:00,B_481,Cell0,0.07698,0,0,0,0,0,0
1/5/2023 14:00,B_481,Cell0,0.07197,0,0,0,0,0,0
1/5/2023 15:00,B_481,Cell0,0.04905,0,0,0,0,0,0
1/5/2023 17:00,B_481,Cell0,0.09392,0,0,0,0,0,0
1/5/2023 18:00,B_481,Cell0,0.2363,0,0,0,0,0,0
1/5/2023 19:00,B_481,Cell0,0.03749,0,0,0,0,0,0
1/5/2023 20:00,B_481,Cell0,0.02318,0,0,0,0,0,0
1/5/2023 21:00,B_481,Cell0,0.01916,0,0,0,0,0,0
1/5/2023 22:00,B_481,Cell0,0.03585,0,0,0,0,0,0
1/5/2023 23:00,B_481,Cell0,0.01229,0,0,0,0,0,0
1/6/2023 0:00,B_481,Cell0,0.01008,0,0,0,0,0,0
1/6/2023 2:00,B_481,Cell0,0.01316,0,0,0,0,0,0
1/6/2023 3:00,B_481,Cell0,0.01141,0,0,0,0,0,0
1/6/2023 5:00,B_481,Cell0,0.00964,0,0,0,0,0,0
1/6/2023 6:00,B_481,Cell0,0.01073,0,0,0,0,0,0
1/6/2023 7:00,B_481,Cell0,0.01181,0,0,0,0,0,0
1/6/2023 8:00,B_481,Cell0,0.02202,0,0,0,0,0,0
1/6/2023 9:00,B_481,Cell0,0.07094,0,0,0,0,0,0
1/6/2023 10:00,B_481,Cell0,0.27294,0,0,0,0,0,0
1/6/2023 11:00,B_481,Cell0,0.04203,0,0,0,0,0,0
1/6/2023 12:00,B_481,Cell0,0.0732,0,0,0,0,0,0
1/6/2023 14:00,B_481,Cell0,0.11567,0,0,0,0,0,0
1/6/2023 16:00,B_481,Cell0,0.07322,0,0,0,0,0,0
1/6/2023 17:00,B_481,Cell0,0.05598,0,0,0,0,0,0
1/6/2023 18:00,B_481,Cell0,0.04338,0,0,0,0,0,0
1/6/2023 19:00,B_481,Cell0,0.03278,0,0,0,0,0,0
1/6/2023 20:00,B_481,Cell0,0.03464,0,0,0,0,0,0
1/6/2023 21:00,B_481,Cell0,0.02261,0,0,0,0,0,0
1/6/2023 22:00,B_481,Cell0,0.01449,0,0,0,0,0,0
1/6/2023 23:00,B_481,Cell0,0.02769,0,0,0,0,0,0
1/7/2023 0:00,B_481,Cell0,0.01983,0,0,0,0,0,0
1/7/2023 2:00,B_481,Cell0,0.01611,0,0,0,0,0,0
1/7/2023 5:00,B_481,Cell0,0.00997,0,0,0,0,0,0
1/7/2023 8:00,B_481,Cell0,0.0149,0,0,0,0,0,0
1/7/2023 11:00,B_481,Cell0,0.06085,0,0,0,0,0,0
1/7/2023 15:00,B_481,Cell0,0.05029,0,0,0,0,0,0
1/7/2023 20:00,B_481,Cell0,0.03862,0,0,0,0,0,0
1/7/2023 21:00,B_481,Cell0,0.01779,0,0,0,0,0,0
1/1/2023 1:00,B_482,Cell0,0.02092,0,0,0,0,0,0
1/1/2023 2:00,B_482,Cell0,0.00984,0,0,0,0,0,0
1/1/2023 3:00,B_482,Cell0,0.01487,0,0,0,0,0,0
1/1/2023 4:00,B_482,Cell0,0.01807,0,0,0,0,0,0
1/1/2023 5:00,B_482,Cell0,0.01788,0,0,0,0,0,0
1/1/2023 6:00,B_482,Cell0,0.01097,0,0,0,0,0,0
1/1/2023 7:00,B_482,Cell0,0.01936,0,0,0,0,0,0
1/1/2023 8:00,B_482,Cell0,0.02957,0,0,0,0,0,0
1/1/2023 9:00,B_482,Cell0,0.10138,0,0,0,0,0,0
1/1/2023 10:00,B_482,Cell0,0.14985,0,0,0,0,0,0
1/1/2023 11:00,B_482,Cell0,0.1935,0,0,0,0,0,0
1/1/2023 12:00,B_482,Cell0,0.18063,0,0,0,0,0,0
1/1/2023 13:00,B_482,Cell0,0.12286,0,0,0,0,0,0
1/1/2023 14:00,B_482,Cell0,0.1732,0,0,0,0,0,0
1/1/2023 15:00,B_482,Cell0,0.21896,0,0,0,0,0,0
1/1/2023 16:00,B_482,Cell0,0.18309,0,0,0,0,0,0
1/1/2023 17:00,B_482,Cell0,0.1344,0,0,0,0,0,0
1/1/2023 18:00,B_482,Cell0,0.09504,0,0,0,0,0,0
1/1/2023 19:00,B_482,Cell0,0.02935,0,0,0,0,0,0
1/1/2023 20:00,B_482,Cell0,0.03144,0,0,0,0,0,0
1/1/2023 21:00,B_482,Cell0,0.01826,0,0,0,0,0,0
1/1/2023 22:00,B_482,Cell0,0.02074,0,0,0,0,0,0
1/1/2023 23:00,B_482,Cell0,0.01786,0,0,0,0,0,0
1/2/2023 0:00,B_482,Cell0,0.00945,0,0,0,0,0,0
1/2/2023 1:00,B_482,Cell0,0.01324,0,0,0,0,0,0
1/2/2023 2:00,B_482,Cell0,0.00987,0,0,0,0,0,0
1/2/2023 3:00,B_482,Cell0,0.0134,0,0,0,0,0,0
1/2/2023 4:00,B_482,Cell0,0.02012,0,0,0,0,0,0
1/2/2023 5:00,B_482,Cell0,0.00838,0,0,0,0,0,0
1/2/2023 6:00,B_482,Cell0,0.00857,0,0,0,0,0,0
1/2/2023 7:00,B_482,Cell0,0.01046,0,0,0,0,0,0
1/2/2023 8:00,B_482,Cell0,0.01941,0,0,0,0,0,0
1/2/2023 9:00,B_482,Cell0,0.09606,0,0,0,0,0,0
1/2/2023 10:00,B_482,Cell0,0.11802,0,0,0,0,0,0
1/2/2023 11:00,B_482,Cell0,0.17284,0,0,0,0,0,0
1/2/2023 12:00,B_482,Cell0,0.27272,0,0,0,0,0,0
1/2/2023 13:00,B_482,Cell0,0.17071,0,0,0,0,0,0
1/2/2023 14:00,B_482,Cell0,0.15562,0,0,0,0,0,0
1/2/2023 15:00,B_482,Cell0,0.19151,0,0,0,0,0,0
1/2/2023 16:00,B_482,Cell0,0.27428,0,0,0,0,0,0
1/2/2023 17:00,B_482,Cell0,0.31862,0,0,0,0,0,0
1/2/2023 18:00,B_482,Cell0,0.21554,0,0,0,0,0,0
1/2/2023 19:00,B_482,Cell0,0.08293,0,0,0,0,0,0
1/2/2023 20:00,B_482,Cell0,0.04839,0,0,0,0,0,0
1/2/2023 21:00,B_482,Cell0,0.02655,0,0,0,0,0,0
1/2/2023 22:00,B_482,Cell0,0.0232,0,0,0,0,0,0
1/2/2023 23:00,B_482,Cell0,0.01792,0,0,0,0,0,0
1/3/2023 0:00,B_482,Cell0,0.01292,0,0,0,0,0,0
1/3/2023 1:00,B_482,Cell0,0.0124,0,0,0,0,0,0
1/3/2023 2:00,B_482,Cell0,0.01015,0,0,0,0,0,0
1/3/2023 3:00,B_482,Cell0,0.00996,0,0,0,0,0,0
1/3/2023 4:00,B_482,Cell0,0.01452,0,0,0,0,0,0
1/3/2023 5:00,B_482,Cell0,0.01029,0,0,0,0,0,0
1/3/2023 6:00,B_482,Cell0,0.01265,0,0,0,0,0,0
1/3/2023 7:00,B_482,Cell0,0.01538,0,0,0,0,0,0
1/3/2023 8:00,B_482,Cell0,0.02439,0,0,0,0,0,0
1/3/2023 9:00,B_482,Cell0,0.06944,0,0,0,0,0,0
1/3/2023 10:00,B_482,Cell0,0.08437,0,0,0,0,0,0
1/3/2023 11:00,B_482,Cell0,0.10302,0,0,0,0,0,0
1/3/2023 12:00,B_482,Cell0,0.09937,0,0,0,0,0,0
1/3/2023 13:00,B_482,Cell0,0.08344,0,0,0,0,0,0
1/3/2023 14:00,B_482,Cell0,0.09778,0,0,0,0,0,0
1/3/2023 15:00,B_482,Cell0,0.06695,0,0,0,0,0,0
1/3/2023 16:00,B_482,Cell0,0.07665,0,0,0,0,0,0
1/3/2023 17:00,B_482,Cell0,0.03687,0,0,0,0,0,0
1/3/2023 18:00,B_482,Cell0,0.0275,0,0,0,0,0,0
1/3/2023 19:00,B_482,Cell0,0.0214,0,0,0,0,0,0
1/3/2023 20:00,B_482,Cell0,0.01217,0,0,0,0,0,0
1/3/2023 21:00,B_482,Cell0,0.01387,0,0,0,0,0,0
1/3/2023 22:00,B_482,Cell0,0.01151,0,0,0,0,0,0
1/3/2023 23:00,B_482,Cell0,0.01139,0,0,0,0,0,0
1/4/2023 0:00,B_482,Cell0,0.01322,0,0,0,0,0,0
1/4/2023 1:00,B_482,Cell0,0.0102,0,0,0,0,0,0
1/4/2023 3:00,B_482,Cell0,0.00983,0,0,0,0,0,0
1/4/2023 4:00,B_482,Cell0,0.00909,0,0,0,0,0,0
1/4/2023 5:00,B_482,Cell0,0.00906,0,0,0,0,0,0
1/4/2023 6:00,B_482,Cell0,0.00931,0,0,0,0,0,0
1/4/2023 7:00,B_482,Cell0,0.00944,0,0,0,0,0,0
1/4/2023 8:00,B_482,Cell0,0.01201,0,0,0,0,0,0
1/4/2023 9:00,B_482,Cell0,0.01263,0,0,0,0,0,0
1/4/2023 10:00,B_482,Cell0,0.01342,0,0,0,0,0,0
1/4/2023 11:00,B_482,Cell0,0.02045,0,0,0,0,0,0
1/4/2023 12:00,B_482,Cell0,0.01794,0,0,0,0,0,0
1/4/2023 13:00,B_482,Cell0,0.03951,0,0,0,0,0,0
1/4/2023 15:00,B_482,Cell0,0.01671,0,0,0,0,0,0
1/4/2023 16:00,B_482,Cell0,0.01816,0,0,0,0,0,0
1/4/2023 18:00,B_482,Cell0,0.01775,0,0,0,0,0,0
1/4/2023 19:00,B_482,Cell0,0.01888,0,0,0,0,0,0
1/4/2023 21:00,B_482,Cell0,0.01154,0,0,0,0,0,0
1/4/2023 22:00,B_482,Cell0,0.01294,0,0,0,0,0,0
1/4/2023 23:00,B_482,Cell0,0.01377,0,0,0,0,0,0
1/5/2023 0:00,B_482,Cell0,0.01175,0,0,0,0,0,0
1/5/2023 2:00,B_482,Cell0,0.01179,0,0,0,0,0,0
1/5/2023 3:00,B_482,Cell0,0.00962,0,0,0,0,0,0
1/5/2023 4:00,B_482,Cell0,0.00971,0,0,0,0,0,0
1/5/2023 5:00,B_482,Cell0,0.00975,0,0,0,0,0,0
1/5/2023 6:00,B_482,Cell0,0.01009,0,0,0,0,0,0
1/5/2023 7:00,B_482,Cell0,0.02004,0,0,0,0,0,0
1/5/2023 8:00,B_482,Cell0,0.02514,0,0,0,0,0,0
1/5/2023 9:00,B_482,Cell0,0.09491,0,0,0,0,0,0
1/5/2023 10:00,B_482,Cell0,0.15719,0,0,0,0,0,0
1/5/2023 11:00,B_482,Cell0,0.24568,0,0,0,0,0,0
1/5/2023 12:00,B_482,Cell0,0.21707,0,0,0,0,0,0
1/5/2023 13:00,B_482,Cell0,0.14946,0,0,0,0,0,0
1/5/2023 14:00,B_482,Cell0,0.24159,0,0,0,0,0,0
1/5/2023 15:00,B_482,Cell0,0.212,0,0,0,0,0,0
1/5/2023 17:00,B_482,Cell0,0.21978,0,0,0,0,0,0
1/5/2023 18:00,B_482,Cell0,0.17109,0,0,0,0,0,0
1/5/2023 19:00,B_482,Cell0,0.08076,0,0,0,0,0,0
1/5/2023 20:00,B_482,Cell0,0.01895,0,0,0,0,0,0
1/5/2023 21:00,B_482,Cell0,0.01222,0,0,0,0,0,0
1/5/2023 22:00,B_482,Cell0,0.01535,0,0,0,0,0,0
1/5/2023 23:00,B_482,Cell0,0.01355,0,0,0,0,0,0
1/6/2023 0:00,B_482,Cell0,0.01384,0,0,0,0,0,0
1/6/2023 2:00,B_482,Cell0,0.01162,0,0,0,0,0,0
1/6/2023 3:00,B_482,Cell0,0.01336,0,0,0,0,0,0
1/6/2023 5:00,B_482,Cell0,0.0117,0,0,0,0,0,0
1/6/2023 6:00,B_482,Cell0,0.01006,0,0,0,0,0,0
1/6/2023 7:00,B_482,Cell0,0.0115,0,0,0,0,0,0
1/6/2023 8:00,B_482,Cell0,0.02398,0,0,0,0,0,0
1/6/2023 9:00,B_482,Cell0,0.07691,0,0,0,0,0,0
1/6/2023 10:00,B_482,Cell0,0.12428,0,0,0,0,0,0
1/6/2023 11:00,B_482,Cell0,0.17035,0,0,0,0,0,0
1/6/2023 12:00,B_482,Cell0,0.15176,0,0,0,0,0,0
1/6/2023 14:00,B_482,Cell0,0.19434,0,0,0,0,0,0
1/6/2023 16:00,B_482,Cell0,0.34116,0,0,0,0,0,0
1/6/2023 17:00,B_482,Cell0,0.24619,0,0,0,0,0,0
1/6/2023 18:00,B_482,Cell0,0.15194,0,0,0,0,0,0
1/6/2023 19:00,B_482,Cell0,0.06202,0,0,0,0,0,0
1/6/2023 20:00,B_482,Cell0,0.04757,0,0,0,0,0,0
1/6/2023 21:00,B_482,Cell0,0.01675,0,0,0,0,0,0
1/6/2023 22:00,B_482,Cell0,0.0122,0,0,0,0,0,0
1/6/2023 23:00,B_482,Cell0,0.0155,0,0,0,0,0,0
1/7/2023 0:00,B_482,Cell0,0.01307,0,0,0,0,0,0
1/7/2023 2:00,B_482,Cell0,0.01219,0,0,0,0,0,0
1/7/2023 5:00,B_482,Cell0,0.01124,0,0,0,0,0,0
1/7/2023 8:00,B_482,Cell0,0.02683,0,0,0,0,0,0
1/7/2023 11:00,B_482,Cell0,0.28337,0,0,0,0,0,0
1/7/2023 15:00,B_482,Cell0,0.16284,0,0,0,0,0,0
1/7/2023 20:00,B_482,Cell0,0.01291,0,0,0,0,0,0
1/7/2023 21:00,B_482,Cell0,0.0329,0,0,0,0,0,0
1/1/2023 1:00,B_483,Cell0,0.01423,0,0,0,0,0,0
1/1/2023 2:00,B_483,Cell0,0.01061,0,0,0,0,0,0
1/1/2023 3:00,B_483,Cell0,0.02001,0,0,0,0,0,0
1/1/2023 4:00,B_483,Cell0,0.02058,0,0,0,0,0,0
1/1/2023 5:00,B_483,Cell0,0.01624,0,0,0,0,0,0
1/1/2023 6:00,B_483,Cell0,0.01059,0,0,0,0,0,0
1/1/2023 7:00,B_483,Cell0,0.01507,0,0,0,0,0,0
1/1/2023 8:00,B_483,Cell0,0.03595,0,0,0,0,0,0
1/1/2023 9:00,B_483,Cell0,0.0508,0,0,0,0,0,0
1/1/2023 10:00,B_483,Cell0,0.07366,0,0,0,0,0,0
1/1/2023 11:00,B_483,Cell0,0.2141,0,0,0,0,0,0
1/1/2023 12:00,B_483,Cell0,0.06202,0,0,0,0,0,0
1/1/2023 13:00,B_483,Cell0,0.06667,0,0,0,0,0,0
1/1/2023 14:00,B_483,Cell0,0.13413,0,0,0,0,0,0
